case,simus_profile,tier,role,method_label,score_label,stap_profile,bundle_dir,motion_disp_rms_px,phase_rms_rad,n_h1_pf_main,n_h0_bg,n_h0_nuisance_pa,n_h1_alias_qc,auc_main_vs_bg,auc_main_vs_nuisance,fpr_floor_bg,fpr_floor_nuisance,thr@1e-04,tpr_main@1e-04,fpr_bg@1e-04,fpr_nuisance@1e-04,tpr_alias_qc@1e-04,thr@1e-03,tpr_main@1e-03,fpr_bg@1e-03,fpr_nuisance@1e-03,tpr_alias_qc@1e-03,thr_match_tpr@0p25,tpr_main_match@0p25,fpr_bg_match@0p25,fpr_nuisance_match@0p25,tpr_alias_qc_match@0p25,thr_match_tpr@0p5,tpr_main_match@0p5,fpr_bg_match@0p5,fpr_nuisance_match@0p5,tpr_alias_qc_match@0p5,thr_match_tpr@0p75,tpr_main_match@0p75,fpr_bg_match@0p75,fpr_nuisance_match@0p75,tpr_alias_qc_match@0p75
mobile025,ClinMobile-Pf-v1+motionx0p25_phasex0p25,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionShort-v0],stap_detector,Brain-SIMUS-Clin-MotionShort-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile025/mobile025_Brain-SIMUS-Clin-MotionShort-v0,1.4703929424285889,0.13218560814857483,426,12046,348,348,0.5253620900787981,0.569410717176623,8.301510874979246e-05,0.0028735632183908046,3.9271815820932474,0.0,0.00016603021749958492,0.0,0.0,3.6665891456604003,0.0,0.001079196413747302,0.0,0.0,3.2289026975631714,0.2511737089201878,0.2323592893906691,0.16379310344827586,0.16379310344827586,3.1340110301971436,0.5,0.47741989042005645,0.40804597701149425,0.40804597701149425,3.051439642906189,0.7488262910798122,0.7090320438319774,0.6752873563218391,0.6752873563218391
mobile025,ClinMobile-Pf-v1+motionx0p25_phasex0p25,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionLong-v0],stap_detector,Brain-SIMUS-Clin-MotionLong-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile025/mobile025_Brain-SIMUS-Clin-MotionLong-v0,1.4703929424285889,0.13218560814857483,426,12046,348,348,0.45888783918297543,0.515184015973234,8.301510874979246e-05,0.0028735632183908046,0.7243457268774512,0.0,0.00016603021749958492,0.0,0.0,0.6967692270874977,0.0,0.001079196413747302,0.0,0.0,0.6143267303705215,0.2511737089201878,0.3157894736842105,0.22988505747126436,0.22988505747126436,0.5980851352214813,0.5,0.5706458575460733,0.47126436781609193,0.47126436781609193,0.5846854597330093,0.7488262910798122,0.774032873983065,0.7270114942528736,0.7270114942528736
mobile025,ClinMobile-Pf-v1+motionx0p25_phasex0p25,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionRobust-v0],stap_detector,Brain-SIMUS-Clin-MotionRobust-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile025/mobile025_Brain-SIMUS-Clin-MotionRobust-v0,1.4703929424285889,0.13218560814857483,426,12046,348,348,0.5183428313530527,0.5651340996168582,8.301510874979246e-05,0.0028735632183908046,3.8924529026746812,0.0,0.00016603021749958492,0.0,0.0,3.6254522895812986,0.0,0.001079196413747302,0.0,0.0,3.2006993889808655,0.2511737089201878,0.24248713265814378,0.1752873563218391,0.1752873563218391,3.109300136566162,0.5,0.47974431346505064,0.4051724137931034,0.4051724137931034,3.0270596742630005,0.7488262910798122,0.713182799269467,0.6724137931034483,0.6724137931034483
mobile05,ClinMobile-Pf-v1+motionx0p5_phasex0p5,paper,baseline,MC-SVD,baseline_score,,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile05/mobile05_Brain-SIMUS-Clin,1.6960432529449463,0.26437121629714966,426,12046,348,348,0.5034975473517401,0.02892450488370838,8.301510874979246e-05,0.0028735632183908046,127914244.7440002,0.0,0.00016603021749958492,0.0,0.0,85300616.39999981,0.0,0.001079196413747302,0.0,0.0,6257461.25,0.2511737089201878,0.3017599203054956,0.9942528735632183,0.9942528735632183,4580106.25,0.5,0.48082350987879796,1.0,1.0,3241573.4375,0.7488262910798122,0.6909347501245227,1.0,1.0
mobile05,ClinMobile-Pf-v1+motionx0p5_phasex0p5,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin],stap_detector,Brain-SIMUS-Clin,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile05/mobile05_Brain-SIMUS-Clin,1.6960432529449463,0.26437121629714966,426,12046,348,348,0.4872900165952269,0.42556391991797526,8.301510874979246e-05,0.0028735632183908046,1.7202250733971665,0.0,0.00016603021749958492,0.0,0.0,1.593108478784561,0.0,0.001079196413747302,0.005747126436781609,0.005747126436781609,1.3772139847278595,0.2511737089201878,0.2841607172505396,0.3390804597701149,0.3390804597701149,1.334746778011322,0.5,0.5078864353312302,0.5747126436781609,0.5747126436781609,1.2949896156787872,0.7488262910798122,0.7217333554706956,0.8045977011494253,0.8045977011494253
mobile05,ClinMobile-Pf-v1+motionx0p5_phasex0p5,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionWide-v0],stap_detector,Brain-SIMUS-Clin-MotionWide-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile05/mobile05_Brain-SIMUS-Clin-MotionWide-v0,1.6960432529449463,0.26437121629714966,426,12046,348,348,0.4872900165952269,0.42556391991797526,8.301510874979246e-05,0.0028735632183908046,1.7202250733971665,0.0,0.00016603021749958492,0.0,0.0,1.593108478784561,0.0,0.001079196413747302,0.005747126436781609,0.005747126436781609,1.3772139847278595,0.2511737089201878,0.2841607172505396,0.3390804597701149,0.3390804597701149,1.334746778011322,0.5,0.5078864353312302,0.5747126436781609,0.5747126436781609,1.2949896156787872,0.7488262910798122,0.7217333554706956,0.8045977011494253,0.8045977011494253
mobile05,ClinMobile-Pf-v1+motionx0p5_phasex0p5,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionShort-v0],stap_detector,Brain-SIMUS-Clin-MotionShort-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile05/mobile05_Brain-SIMUS-Clin-MotionShort-v0,1.6960432529449463,0.26437121629714966,426,12046,348,348,0.5331518693209676,0.5267423506556581,8.301510874979246e-05,0.0028735632183908046,3.792648895025264,0.0,0.00016603021749958492,0.0,0.0,3.649234529733657,0.0,0.001079196413747302,0.0,0.0,3.238716721534729,0.2511737089201878,0.19882118545575295,0.1896551724137931,0.1896551724137931,3.141431212425232,0.5,0.4524323426863689,0.4425287356321839,0.4425287356321839,3.0431703329086304,0.7488262910798122,0.7290386850406774,0.7844827586206896,0.7844827586206896
mobile05,ClinMobile-Pf-v1+motionx0p5_phasex0p5,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionLong-v0],stap_detector,Brain-SIMUS-Clin-MotionLong-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile05/mobile05_Brain-SIMUS-Clin-MotionLong-v0,1.6960432529449463,0.26437121629714966,426,12046,348,348,0.40642024430605994,0.3978738330365334,8.301510874979246e-05,0.0028735632183908046,0.7314864861369142,0.0,0.00016603021749958492,0.0,0.0,0.6974333304166793,0.0,0.001079196413747302,0.0,0.0,0.614098072052002,0.2511737089201878,0.37738668437655654,0.4281609195402299,0.4281609195402299,0.5993046164512634,0.5,0.6305827660634236,0.6206896551724138,0.6206896551724138,0.5849317014217377,0.7488262910798122,0.8260833471691847,0.8074712643678161,0.8074712643678161
mobile05,ClinMobile-Pf-v1+motionx0p5_phasex0p5,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionRobust-v0],stap_detector,Brain-SIMUS-Clin-MotionRobust-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile05/mobile05_Brain-SIMUS-Clin-MotionRobust-v0,1.6960432529449463,0.26437121629714966,426,12046,348,348,0.5287326788780723,0.5317575953807134,8.301510874979246e-05,0.0028735632183908046,3.733063327431686,0.0,0.00016603021749958492,0.0,0.0,3.609989706277847,0.0,0.001079196413747302,0.0,0.0,3.2153850197792053,0.2511737089201878,0.20421716752448946,0.1810344827586207,0.1810344827586207,3.115654230117798,0.5,0.46621285073883445,0.4425287356321839,0.4425287356321839,3.0199809074401855,0.7488262910798122,0.7372571808069068,0.7844827586206896,0.7844827586206896
mobile1,ClinMobile-Pf-v1+motionx1_phasex1,paper,baseline,MC-SVD,baseline_score,,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile1/mobile1_Brain-SIMUS-Clin,2.441910982131958,0.5287424325942993,426,12046,348,348,0.42019305494820713,0.023851923803356538,8.301510874979246e-05,0.0028735632183908046,124726702.32800056,0.0,0.00016603021749958492,0.0,0.0,65269923.89999985,0.0,0.001079196413747302,0.0,0.0,5467437.875,0.2511737089201878,0.4096795616802258,0.9971264367816092,0.9971264367816092,4033290.625,0.5,0.5957994354972606,1.0,1.0,2743555.375,0.7488262910798122,0.7845757927942886,1.0,1.0
mobile1,ClinMobile-Pf-v1+motionx1_phasex1,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin],stap_detector,Brain-SIMUS-Clin,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile1/mobile1_Brain-SIMUS-Clin,2.441910982131958,0.5287424325942993,426,12046,348,348,0.4647310505347654,0.4039447412444013,8.301510874979246e-05,0.0028735632183908046,1.7586482428908365,0.0,0.00016603021749958492,0.0,0.0,1.6081516772508622,0.0,0.001079196413747302,0.0,0.0,1.3756340444087982,0.2511737089201878,0.2828324755105429,0.34770114942528735,0.34770114942528735,1.3278411626815796,0.5,0.5390171011124024,0.6264367816091954,0.6264367816091954,1.2806183993816376,0.7488262910798122,0.7849078532292877,0.8448275862068966,0.8448275862068966
mobile1,ClinMobile-Pf-v1+motionx1_phasex1,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionWide-v0],stap_detector,Brain-SIMUS-Clin-MotionWide-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile1/mobile1_Brain-SIMUS-Clin-MotionWide-v0,2.441910982131958,0.5287424325942993,426,12046,348,348,0.4647310505347654,0.4039447412444013,8.301510874979246e-05,0.0028735632183908046,1.7586482428908365,0.0,0.00016603021749958492,0.0,0.0,1.6081516772508622,0.0,0.001079196413747302,0.0,0.0,1.3756340444087982,0.2511737089201878,0.2828324755105429,0.34770114942528735,0.34770114942528735,1.3278411626815796,0.5,0.5390171011124024,0.6264367816091954,0.6264367816091954,1.2806183993816376,0.7488262910798122,0.7849078532292877,0.8448275862068966,0.8448275862068966
mobile1,ClinMobile-Pf-v1+motionx1_phasex1,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionShort-v0],stap_detector,Brain-SIMUS-Clin-MotionShort-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile1/mobile1_Brain-SIMUS-Clin-MotionShort-v0,2.441910982131958,0.5287424325942993,426,12046,348,348,0.46690707920109065,0.33519507851707947,8.301510874979246e-05,0.0028735632183908046,3.652471976518631,0.0,0.00016603021749958492,0.0,0.0,3.5908405590057373,0.0,0.001079196413747302,0.0,0.0,3.1570261120796204,0.2511737089201878,0.30250705628424374,0.46264367816091956,0.46264367816091956,3.0746679306030273,0.5,0.5359455420886602,0.7413793103448276,0.7413793103448276,2.991855800151825,0.7488262910798122,0.758010957994355,0.9109195402298851,0.9109195402298851
mobile1,ClinMobile-Pf-v1+motionx1_phasex1,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionLong-v0],stap_detector,Brain-SIMUS-Clin-MotionLong-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile1/mobile1_Brain-SIMUS-Clin-MotionLong-v0,2.441910982131958,0.5287424325942993,426,12046,348,348,0.5165994166337334,0.5039258539744212,8.301510874979246e-05,0.0028735632183908046,0.7312360055446656,0.0,0.00016603021749958492,0.0,0.0,0.6892545959353447,0.0,0.001079196413747302,0.0,0.0,0.6179999113082886,0.2511737089201878,0.27826664452930433,0.26436781609195403,0.26436781609195403,0.605766773223877,0.5,0.4725219990038187,0.47701149425287354,0.47701149425287354,0.591614305973053,0.7488262910798122,0.7051303337207372,0.7442528735632183,0.7442528735632183
mobile1,ClinMobile-Pf-v1+motionx1_phasex1,paper,stap,MC-SVD -> STAP [Brain-SIMUS-Clin-MotionRobust-v0],stap_detector,Brain-SIMUS-Clin-MotionRobust-v0,runs/sim_eval/simus_stap_profile_sweep_seed21/mobile1/mobile1_Brain-SIMUS-Clin-MotionRobust-v0,2.441910982131958,0.5287424325942993,426,12046,348,348,0.4689981440471931,0.3403216232259457,8.301510874979246e-05,0.0028735632183908046,3.6166031708717363,0.0,0.00016603021749958492,0.0,0.0,3.5584483313560487,0.0,0.001079196413747302,0.0,0.0,3.126280426979065,0.2511737089201878,0.3051635397642371,0.46264367816091956,0.46264367816091956,3.048403739929199,0.5,0.5273119707786817,0.7183908045977011,0.7183908045977011,2.96134614944458,0.7488262910798122,0.7605844263655985,0.9195402298850575,0.9195402298850575
